Title (English) / Titre (anglais),Title (French) / Titre (français),Organization / Organisation,Record ID / Identificateur du dossier,Date and Time Deleted/ Date et heure de suppression
Critical habitat boundaries for the Golden-winged Warbler (Vermivora chrysoptera) - Quebec region,Limites de l'habitat essentiel de la paruline à ailes dorées (Vermivora chrysoptera) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,597d9272-2fe5-44da-a955-f8cb1d02da2e,
Critical habitat boundaries for the Forked Three-awned Grass (Aristida basiramea) - Quebec region,Limites de l'habitat essentiel de l'aristide à rameaux basilaires (Aristida basiramea) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,038691a9-4190-4769-bec0-267ae61029ef,
Critical habitat boundaries for the False Hop Sedge (Carex lupuliformis) - Quebec region,Limites de l'habitat essentiel du carex faux-lupulina (Carex lupuliformis) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,7edff431-82aa-4ee9-83f7-3d31ab966915,
Critical habitat boundaries for the Eastern Whip-poor-will (Antrostomus vociferus) - Quebec region,Limites de l'habitat essentiel de l'Engoulevent bois-pourri (Antrostomus vociferus) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,902a1d9a-c787-438e-b1b4-5355a0d42b56,
Critical habitat boundaries for the Blunt–lobed Woodsia (Woodsia obtusa) - Quebec region,Limites de l'habitat essentiel de la woodsie à lobes arrondis (Woodsia obtusa) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,70545a43-5260-416b-b533-35db31ae7c1a,
"Critical habitat boundaries for the Blanding’s Turtle (Emydoidea blandingii), Great Lakes / St. Lawrence population - Quebecregion","Limites de l'habitat essentiel de la tortue mouchetée (Emydoidea blandingii), population des Grands Lacs et du Saint-Laurent - Région du Québec",Environment and Climate Change Canada | Environnement et Changement climatique Canada,7555b4a2-39ca-4866-9c40-bc75947bd2cf,
Critical habitat boundaries for the American Water-willow (Justicia americana) - Quebec region,Limites de l'habitat essentiel de la carmantine d'Amérique (Justicia americana) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,0c55f0b4-2584-412e-92c5-1ae10c358394,
Critical habitat boundaries for the American Ginseng (Panax quinquefolius) - Quebec region,Limites de l'habitat essentiel du ginseng à cinq folioles (Panax quinquefolius) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,0c3a9f66-bd19-46bb-8c82-7f5ed76c489f,
"Critical habitat boundaries for the Allegheny Mountain Dusky Salamander (Desmognathus ochrophaeus), Great Lakes/St. Lawrence Population - Quebec region","Limites de l'habitat essentiel de la salamandre sombre des montagnes (Desmognathus ochrophaeus), population des Grands Lacs et du Saint-Laurent - Région du Québec",Environment and Climate Change Canada | Environnement et Changement climatique Canada,27fd4a3a-f6dc-4e84-92a2-41ca358293aa,
Critical habitat boundaries for the Purple Twayblade (Liparis liliifolia) - Quebec region,Limites de l'habitat essentiel du liparis à feuilles de lis (Liparis liliifolia) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,91ad93d3-94e1-4e6c-a0e6-d32fbd4eec0a,
Critical habitat boundaries for the Northern Myotis (Myotis septentrionalis) - Quebec region,Limites de l'habitat essentiel de la chauve-souris nordique (Myotis septentrionalis) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,f6e56037-9f30-4ff8-bc28-700ec171019e,
Critical habitat boundaries for the Mountain Holly Fern (Polystichum scopulinum) - Quebec region,Limites de l'habitat essentiel du polystic des rochers (Polystichum scopulinum) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,29f392f9-94f8-427e-9299-30efde5a5bc7,
Critical habitat boundaries for the Maritime Ringlet (Coenonympha nipisiquit) - Quebec region,Limites de l'habitat essentiel du satyre fauve des Maritimes (Coenonympha nipisiquit) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,20e712b3-8257-43cf-9ecf-52f2208ef58f,
Critical habitat boundaries for the Little Brown Myotis (Myotis lucifugus) - Quebec region,Limites de l'habitat essentiel de la petite chauve-souris brune (Myotis lucifugus) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,903bf2d0-96ca-4e7f-bc19-f8992e5cbde6,
Critical habitat boundaries for the Least Bittern (Ixobrychus exilis) - Quebec region,Limites de l'habitat essentiel du Petit Blongios (Ixobrychus exilis) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,499e00bb-8749-45ed-a3e4-086e8762b1c6,
"Critical habitat boundaries for the Horned Grebe (Podiceps auritus), Magdalen Islands Population - Quebec region","Limites de l'habitat essentiel du Grèbe esclavon (Podiceps auritus), population des Îles de la Madeleine - Région du Québec",Environment and Climate Change Canada | Environnement et Changement climatique Canada,a35f89ed-6cdb-407e-8fdf-370725bc8b64,
Critical habitat boundaries for the Gulf of St. Lawrence Aster (Symphyotrichum laurentianum) - Quebec region,Limites de l'habitat essentiel de l’aster du golfe Saint-Laurent (Symphyotrichum laurentianum) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,6d1274f8-5eda-4f8d-976a-f45a7e444851,
Critical habitat boundaries for the Green-scaled Willow (Salix chlorolepis) - Quebec region,Limites de l'habitat essentiel du saule à bractées vertes (Salix chlorolepis) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,6f029718-822a-4d88-bc45-ee527a081456,
Critical habitat boundaries for the Spiny Softshell (Apalone spinifera) - Quebec region,Limites de l'habitat essentiel de la tortue molle à épines (Apalone spinifera) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,e313f7bf-eae2-4e68-9b27-8b71c44c8b03,
Critical habitat boundaries for the Roseate Tern (Sterna dougallii) - Quebec region,Limites de l'habitat essentiel de la Sterne de Dougall (Sterna dougallii) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,76c0952b-b3f2-4568-9d43-0c0ffea436f9,
"Critical habitat boundaries for the Woodland Caribou (Rangifer tarandus), Atlantic-Gaspésie population - Quebec region","Limites de l'habitat essentiel du caribou des bois (Rangifer tarandus), population de la Gaspésie-Atlantique - Région du Québec",Environment and Climate Change Canada | Environnement et Changement climatique Canada,b38f6999-f26c-4661-a723-c65b234c8b2c,
Critical habitat boundaries for the White Wood Aster (Eurybia divaricata) - Quebec region,Limites de l'habitat essentiel de l'aster à rameaux étalés (Eurybia divaricata) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,25f4bca3-bd51-4d2f-be82-2cb5c1403068,
"Critical habitat boundaries for the Western Chorus Frog (Pseudacris triseriata), Great Lakes/ St. Lawrence – Canadian Shield Population - Quebec region","Limites de l'habitat essentiel de la rainette faux-grillon de l’Ouest (Pseudacris triseriata), population des Grands Lacs et Saint-Laurent et du Bouclier canadien - Région du Québec",Environment and Climate Change Canada | Environnement et Changement climatique Canada,00252bb3-5eda-4234-af2a-67859eea68f7,
Critical habitat boundaries for the Victorin's Gentian (Gentianopsis virgata ssp. victorinii) - Quebec region,Limites de l'habitat essentiel de la gentiane de Victorin (Gentianopsis virgata ssp. victorinii) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,0379f2f4-0133-4ab2-aebe-352f1c0adae2,
Critical habitat boundaries for the Van Brunt’s Jacob’s-ladder (Polemonium vanbruntiae) - Quebec region,Limites de l'habitat essentiel de la polémoine de Van Brunt (Polemonium vanbruntiae) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,adb16f50-50a0-458e-843b-fbf3bf748816,
Critical habitat boundaries for the Tri-colored Bat (Perimyotis subflavus) - Quebec region,Limites de l'habitat essentiel de la pipistrelle de l’Est (Perimyotis subflavus) - Région du Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,56d11296-c5f0-48da-b3ed-f33382498e7f,
Critical habitat boundaries of species at risk in Quebec,Limites de l’habitat essentiel des espèces en péril au Québec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,e0ffaf05-1db5-4422-abe3-c159bd186306,
Honey Authenticity Summary Data - 2021-22,Résumé des données sur l'authenticité du miel - 2021-22,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments,8048afac-9955-4a61-8405-5f23b191a473,
Oils Authenticity Summary Data - 2021-2022,Résumé des données sur l’authenticité des huiles - 2021-2022,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments,ad4319c3-fff0-4dfc-8cdd-09af542c1c2a,
Spices Authenticity Summary Data - 2021-2022,Résumé des données sur l’authenticité des épices - 2021-2022,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments,66f095ed-8588-4c40-bd49-5d7f115f9d6f,
Fish Species Substitution Summary Data - 2021-2022,Résumé des données sur la substitution des espèces de poissons - 2021-2022,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments,ceba8cf6-2930-4437-9458-be6bd7ae55b6,
The Healthy Eating Food Index 2019,l’Indice de saine alimentation 2019,Health Canada | Santé Canada,9fd7d295-d96a-44ca-b9b1-51c932af9d3a,
"Summary of the Meeting of the Technical Advisory Committee on Science and Knowledge November 24 & 25, 2021",Résumé de la réunion du Comité consultatif technique des sciences et des connaissances 24 et 25 novembre 2021,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,3f5b58f3-760c-49b2-9af1-1f8403b24c76,
"Summary of the Meeting of the Technical Advisory Committee on Science and Knowledge June 2 and 3, 2021",Résumé de la réunion du Comité consultatif technique des sciences et des connaissances 2 et 3 juin 2021,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,47faf80a-a5ec-4e05-bc5a-7effa983dae2,
"Summary of the Meeting of the Technical Advisory Committee on Science and Knowledge May 5 and 6, 2021",Résumé de la réunion du Comité consultatif technique des sciences et des connaissances 5 et 6 mai 2021,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,f83667a3-3975-4dc8-9207-7353e2b36392,
President's Letter to IAC (July 2021),Lettre du President au CCA (juillet 2021),Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,02982bb3-c9fc-4c6b-bd26-d948051a8b94,
Letter from the President (June 2022),Lettre du President (juin 2022),Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,0d07a8eb-34b4-457f-87c4-3d4aa3292108,
Meeting Summary TAC,Compte Rendu CCT,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada,79a9427f-413d-4ed6-a1d6-6914ec61770f,
Test,Test,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,57b7b587-bc76-494e-9780-158cc8806ad6,
Trial,essai,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,0033c83e-4549-444c-bc35-fa8f2659802f,
2018 Population growth for the Communications Security Establishment,2018 Croissance de l’effectif au Centre de la sécurité des télécommunications,Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada,7c78a8c5-6e18-4a17-8ccd-99afe97b2e97,
2019 Employment tenure distribution for the Communications Security Establishment,2019 Répartition de l’effectif selon la durée du mandat au Centre de la sécurité des télécommunications,Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada,8785c2f4-06c1-4d05-9294-48c0abde4a9f,
2018 Employment tenure distribution for the Communications Security Establishment,2018 Répartition de l’effectif selon la durée du mandat au Centre de la sécurité des télécommunications,Communications Security Establishment Canada | Centre de la sécurité des télécommunications Canada,95162b86-7278-405a-8986-8fe8415a6a5c,
"Status of wild species – National conservation status of native wild species, Canada","Situation des espèces sauvages – Statut de conservation national des espèces sauvages indigènes, Canada",Environment and Climate Change Canada | Environnement et Changement climatique Canada,dde5d48a-1171-4de5-a243-6d470a369d75,
"Status of wild species – Status of species in assessed species groups, Canada","Situation des espèces sauvages – Situation des espèces des groupes d'espèces évalués, Canada",Environment and Climate Change Canada | Environnement et Changement climatique Canada,190b221e-b400-4803-84c0-00cb0c818be0,
"Status of wild species – Native and exotic species in selected groups, Canada","Situation des espèces sauvages – Espèces indigènes et exotiques des groupes sélectionnés, Canada",Environment and Climate Change Canada | Environnement et Changement climatique Canada,daff2847-092c-46ee-9f2d-c6ed27e14807,
Meat Species Substitution Summary Data - 2021-2022,Résumé des données sur la substitution des viandes - 2021-2022,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments,6e97c3ed-71f1-4e8a-891f-a63e8e24fc63,
Indicator 7: Percentage of Canadians who voluntarily participate in the tax system,Indicateur no 7 : pourcentage des Canadiens qui participent volontairement au système fiscal,Canada Revenue Agency | Agence du revenu du Canada,d57bbbe1-b98f-430e-aba6-e22dcce592bd,
Indicator 4: Percentage of external service standards targets that are met or mostly met,Indicateur no 4 : pourcentage des normes de service externes qui ont été atteintes ou presque atteintes,Canada Revenue Agency | Agence du revenu du Canada,9b263b62-f272-472d-b5d0-496d338e6915,
Indicator 3: Percentage of reported tax liabilities paid on time,Indicateur no 3 : pourcentage des obligations fiscales déclarées qui sont payées à temps,Canada Revenue Agency | Agence du revenu du Canada,acdc707a-1cf2-4889-a85a-207439a5d18e,
Departmental Results Framework indicators 2021-2022 Edition – Indicator 2: Percentage of businesses registered for GST/HST,Indicateurs du Cadre ministériel des résultats – Édition 2020-2021 – Indicateur 2: Pourcentage des entreprises inscrites à la TPS/TVH,Canada Revenue Agency | Agence du revenu du Canada,31920ee0-fb0d-4482-9ee7-fc04a63f4249,
