serviceId,censusCode,censusMinPercentage,censusMinPopulation,censusTotalPopulation,cmaCensusName,countryId,csdCensusName,demoTypeId,groupId,groupName,institutionCode,isSelfDesignated,langObligationId,measureDemandEnglish,measureDemandFrench,measureDemandPercentage,officeNumber,phoneAreaCode,phoneCountryCode,phoneNumber,programsInfo,provision,saMinorityPercentage,saMinorityPopulation,saTotalPopulation,telephone,volume,address_en,address_fr,clientele_en,clientele_fr,institutionName_en,institutionName_fr,langObligation_en,langObligation_fr,locality_en,locality_fr,region_en,region_fr,serviceLevel_en,serviceLevel_fr,serviceName_en,serviceName_fr,serviceStatus_en,serviceStatus_fr,serviceType_en,serviceType_fr
109850,,,,,-,,-,,622.0,CPO-KEYSRVC-LCLPUB-Chatham-Kent-3536020,CPO,False,2,0.0,0.0,,102823,,,,,5-1-h-i,,3635,102985,,-,485 GRAND AVE W,485 AV GRAND OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Chatham,Chatham,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 1021,SHOPPERS DRUG MART 1021,Active,Actif,A local office or facility,Bureau local
109851,,,,,-,,-,,511.0,CPO-KEYSRVC-LCLPUB-Oshawa-OSHAWA,CPO,False,1,0.0,0.0,,103436,,,,,5-1-b,,0,0,,-,438 KING ST W,438 RUE KING OUEST,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Oshawa,Oshawa,ON,ON,Key service,Un service-clé,REXALL DRUGSTORE 1504,REXALL DRUGSTORE 1504,Active,Actif,A local office or facility,Bureau local
109852,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,571105,,,,,5-1-h-i,,20,780,,-,5104 3RD ST,5104 3RD ST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Boyle,Boyle,AB,AB,Key service,Un service-clé,BOYLE PO,BOYLE PO,Active,Actif,A local office or facility,Bureau local
109853,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,642576,,,,,5-1-h-i,,0,0,,-,1926 MAIN ST,1926 RUE MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Fruitvale,Fruitvale,BC,BC,Key service,Un service-clé,FRUITVALE PO,FRUITVALE PO,Active,Actif,A local office or facility,Bureau local
109854,,,,,-,,-,,527.0,CPO-KEYSRVC-LCLPUB-Victoria-VICTORIA,CPO,False,2,0.0,0.0,,648930,,,,,5-1-b,,0,0,,-,37 HOSPITAL RD,37 CH HOSPITAL,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Victoria,Victoria,BC,BC,Key service,Un service-clé,VICTORIA FMO,VICTORIA FMO,Active,Actif,A local office or facility,Bureau local
109855,,,,,-,,-,,541.0,CPO-KEYSRVC-LCLPUB-Cape Breton-1217030,CPO,False,2,0.0,0.0,,440671,,,,,5-1-h-i,,1385,92275,,-,1191 VICTORIA RD,1191 CH VICTORIA,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Sydney,Sydney,NS,NS,Key service,Un service-clé,SYDNEY STN WHITNEY PIER,SYDNEY STN WHITNEY PIER,Active,Actif,A local office or facility,Bureau local
109856,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,511846,,,,,5-1-h-i,,0,0,,-,11 THOMPSON AVE,11 AV THOMPSON,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Garson,Garson,MB,MB,Key service,Un service-clé,GARSON PO,GARSON PO,Active,Actif,A local office or facility,Bureau local
109857,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,514314,,,,,5-1-h-i,,0,0,,-,9 SASKATCHEWAN AVE W,9 AV SASKATCHEWAN OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Portage La Prairie,Portage La Prairie,MB,MB,Key service,Un service-clé,PORTAGE LA PRAIRIE STN MAIN,PORTAGE LA PRAIRIE STN MAIN,Active,Actif,A local office or facility,Bureau local
109858,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,541982,,,,,5-1-h-i,,0,0,,-,209 DEVON STREET,209 RUE DEVON,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Dilke,Dilke,SK,SK,Key service,Un service-clé,DILKE PO,DILKE PO,Active,Actif,A local office or facility,Bureau local
109859,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,543993,,,,,5-1-h-i,,0,0,,-,445 PACIFIC AVE,445 AV PACIFIC,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Kerrobert,Kerrobert,SK,SK,Key service,Un service-clé,KERROBERT PO,KERROBERT PO,Active,Actif,A local office or facility,Bureau local
109860,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,570753,,,,,5-1-h-i,,15,580,,-,5013 51ST ST,5013 51ST ST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Berwyn,Berwyn,AB,AB,Key service,Un service-clé,BERWYN PO,BERWYN PO,Active,Actif,A local office or facility,Bureau local
109861,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,185329,,,,,5-1-h-i,,0,0,,-,186 RUE PRINCIPALE,186 RUE PRINCIPALE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Saint-Cyprien,Saint-Cyprien,QC,QC,Key service,Un service-clé,BP SAINT-CYPRIEN,BP SAINT-CYPRIEN,Active,Actif,A local office or facility,Bureau local
109862,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,1,0.0,0.0,,232033,,,,,5-1-c,,0,0,,-,1571 BOUL DANIEL JOHNSON,1571 BOUL DANIEL JOHNSON,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Laval,Laval,QC,QC,Key service,Un service-clé,SUCC ST-MARTIN,SUCC ST-MARTIN,Active,Actif,A local office or facility,Bureau local
109863,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,271284,,,,,5-1-h-iii,,0,0,,-,3773 RUE PRINCIPALE,3773 RUE PRINCIPALE,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Dunham,Dunham,QC,QC,Key service,Un service-clé,BP DUNHAM,BP DUNHAM,Active,Actif,A local office or facility,Bureau local
109864,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,274526,,,,,5-1-c,,0,0,,-,LOCAL 105 104-171 RUE ST-PIERRE,LOCAL 105 104-171 RUE ST-PIERRE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Saint-Constant,Saint-Constant,QC,QC,Key service,Un service-clé,SAINT-CONSTANT SUCC BUREAU-CHEF,SAINT-CONSTANT SUCC BUREAU-CHEF,Active,Actif,A local office or facility,Bureau local
109865,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,276170,,,,,5-1-h.1,,0,0,,-,1401 RTE 340,1401 ROUTE 340,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Saint-Telesphore,Saint-Télesphore,QC,QC,Key service,Un service-clé,BP SAINT-TÉLESPHORE,BP SAINT-TÉLESPHORE,Active,Actif,A local office or facility,Bureau local
109866,,,,,-,,-,,492.0,CPO-KEYSRVC-LCLPUB-Belleville - Quinte West-BELLEVILLE,CPO,False,2,0.0,0.0,,314862,,,,,5-1-e,,0,0,,-,400 WEST FRONT ST UNIT9,400 RUE FRONT UNIT9 OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Stirling,Stirling,ON,ON,Key service,Un service-clé,STIRLING PO,STIRLING PO,Active,Actif,A local office or facility,Bureau local
109867,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,104875,,,,,5-1-h-i,,0,0,,-,10 SLEMON PARK DRIVE,10 PROMENADE SLEMON PARK,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Slemon Park,Slemon Park,PE,PE,Key service,Un service-clé,SLEMON PARK CONVENIENCE,SLEMON PARK CONVENIENCE,Active,Actif,A local office or facility,Bureau local
109868,,,,,-,,-,,526.0,CPO-KEYSRVC-LCLPUB-Vancouver-VANCOUVER,CPO,False,1,0.0,0.0,,105481,,,,,5-1-c,,0,0,,-,6025 SUSSEX ST,6025 RUE SUSSEX,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Burnaby,Burnaby,BC,BC,Key service,Un service-clé,BURNABY STN SOUTH,BURNABY STN SOUTH,Active,Actif,A local office or facility,Bureau local
109869,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,105697,,,,,5-1-c,,0,0,,-,101-1451 BOUL CREMAZIE EST,101-1451 BOUL CREMAZIE EST,The general public,Le grand public,Canada Post,Postes Canada,French,français,Montreal,Montréal,QC,QC,Key service,Un service-clé,FAMILIPRIX,FAMILIPRIX,Active,Actif,A local office or facility,Bureau local
10987,,,,,-,,-,,,,DOE,False,1,0.0,0.0,,10987,867,1,6673400,,9-d,,0,0,8676673400,-,91806 ALASKA HIGHWAY,91806 AUTOROUTE ALASKA,The general public,Le grand public,Environment and Climate Change Canada,Environnement et Changement climatique Canada,Bilingual,bilingue,Whitehorse,Whitehorse,YT,YT,Non-key service,Un service non-clé,Local Office 10987,Bureau local 10987,Active,Actif,A local office or facility,Bureau local
109870,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,106061,,,,,5-1-h-i,,0,0,,-,148 RUE PRINCIPALE,148 RUE PRINCIPALE,The general public,Le grand public,Canada Post,Postes Canada,French,français,Lac-Edouard,Lac-Édouard,QC,QC,Key service,Un service-clé,COOP DE SOLIDARITÉ DU LAC EDOUARD,COOP DE SOLIDARITÉ DU LAC EDOUARD,Active,Actif,A local office or facility,Bureau local
109871,,,,,-,,-,,499.0,CPO-KEYSRVC-LCLPUB-Guelph-GUELPH,CPO,False,2,0.0,0.0,,106231,,,,,5-1-e,,4105,142620,,-,666 WOOLWICH STREET,666 RUE WOOLWICH,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Guelph,Guelph,ON,ON,Key service,Un service-clé,REXALL DRUGSTORE 1028,REXALL DRUGSTORE 1028,Active,Actif,A local office or facility,Bureau local
109872,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,120480,,,,,5-1-h-iii,,0,0,,-,2649 ACADIE ST,2649 RUE ACADIE,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Cap-Pele,Cap-Pelé,NB,NB,Key service,Un service-clé,CAP-PELE MAIN PO,CAP-PELE MAIN PO,Active,Actif,A local office or facility,Bureau local
109873,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,002534,,,,,5-1-h-i,,0,0,,-,21 MUNICIPAL CRES,21 CROISSANT MUNICIPAL,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Indian Bay Bb,Indian Bay Bb,NL,NL,Key service,Un service-clé,INDIAN BAY BB PO,INDIAN BAY BB PO,Active,Actif,A local office or facility,Bureau local
109874,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,002739,,,,,5-1-h-i,,0,0,,-,GD,GD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Ladle Cove,Ladle Cove,NL,NL,Key service,Un service-clé,LADLE COVE PO,LADLE COVE PO,Active,Actif,A local office or facility,Bureau local
109875,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,042927,,,,,5-1-h-i,,345,7240,,-,7183 HIGHWAY 101,7183 HWY 101,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Plympton,Plympton,NS,NS,Key service,Un service-clé,PLYMPTON PO,PLYMPTON PO,Active,Actif,A local office or facility,Bureau local
109876,,,,,-,,-,,513.0,CPO-KEYSRVC-LCLPUB-Québec-QUEBEC,CPO,False,3,0.0,0.0,,102991,,,,,5-1-b,,0,0,,-,1440 BOUL LOUIS X1V,1440 BOUL LOUIS X1V,The general public,Le grand public,Canada Post,Postes Canada,French,français,Quebec,Québec,QC,QC,Key service,Un service-clé,PHARMAPRIX 1923,PHARMAPRIX 1923,Active,Actif,A local office or facility,Bureau local
109877,,,,,-,,-,,498.0,CPO-KEYSRVC-LCLPUB-Fredericton-FREDERICTON,CPO,False,2,0.0,0.0,,103581,,,,,5-1-b,,0,0,,-,440 KING ST,440 RUE KING,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Fredericton,Fredericton,NB,NB,Key service,Un service-clé,SHOPPERS DRUG MART 0169,SHOPPERS DRUG MART 0169,Active,Actif,A local office or facility,Bureau local
109878,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,103843,,,,,5-1-h-i,,0,0,,-,143 BENNETT,143 BENNETT,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Gander,Gander,NL,NL,Key service,Un service-clé,SHOPPERS DRUG MART 0117,SHOPPERS DRUG MART 0117,Active,Actif,A local office or facility,Bureau local
109879,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,642797,,,,,5-1-h-i,,65,3940,,-,475 73RD AVE,475 73RD AVE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Grand Forks,Grand Forks,BC,BC,Key service,Un service-clé,GRAND FORKS PO,GRAND FORKS PO,Active,Actif,A local office or facility,Bureau local
109880,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,647195,,,,,5-1-h-i,,0,0,,-,161 FIRST ST,161 RUE FIRST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Tofino,Tofino,BC,BC,Key service,Un service-clé,TOFINO PO,TOFINO PO,Active,Actif,A local office or facility,Bureau local
109881,,,,,-,,-,,528.0,CPO-KEYSRVC-LCLPUB-Windsor-WINDSOR,CPO,False,1,0.0,0.0,,394173,,,,,5-1-b,,0,0,,-,6695 TECUMSECH RD,6695 CHEMIN TECUMSECH,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Pointe Aux Roches,Pointe Aux Roches,ON,ON,Key service,Un service-clé,POINTE AUX ROCHES PO,POINTE AUX ROCHES PO,Active,Actif,A local office or facility,Bureau local
109882,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,395102,,,,,5-1-h-i,,0,0,,-,104 GEORGE ST,104 RUE GEORGE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Thamesford,Thamesford,ON,ON,Key service,Un service-clé,THAMESFORD PO,THAMESFORD PO,Active,Actif,A local office or facility,Bureau local
109883,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,510254,,,,,5-1-h-i,,45,3890,,-,18 2ND AVE,18 2ND AVE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Austin,Austin,MB,MB,Key service,Un service-clé,AUSTIN PO,AUSTIN PO,Active,Actif,A local office or facility,Bureau local
109884,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,545325,,,,,5-1-h-i,,0,0,,-,201 MAIN ST,201 RUE MAIN,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Mendham,Mendham,SK,SK,Key service,Un service-clé,MENDHAM PO,MENDHAM PO,Active,Actif,A local office or facility,Bureau local
109885,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,575984,,,,,5-1-h-i,,30,3205,,-,2210 2ND AVE,2210 2ND AVE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Fort Macleod,Fort Macleod,AB,AB,Key service,Un service-clé,FORT MACLEOD PO,FORT MACLEOD PO,Active,Actif,A local office or facility,Bureau local
109886,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,576476,,,,,5-1-h-i,,0,0,,-,LOT 3 BLK 2,LOT 3 BLK 2,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Smith,Smith,AB,AB,Key service,Un service-clé,SMITH PO,SMITH PO,Active,Actif,A local office or facility,Bureau local
109887,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,182397,,,,,5-1-h-i,,0,0,,-,595 1E RUE,595 1E RUE,The general public,Le grand public,Canada Post,Postes Canada,French,français,L'Ascension-De-Notre-Seigneur,L'Ascension-De-Notre-Seigneur,QC,QC,Key service,Un service-clé,BP L ASCENSION-DE-NOTRE-SEIGNEUR,BP L ASCENSION-DE-NOTRE-SEIGNEUR,Active,Actif,A local office or facility,Bureau local
109888,,,,,-,,-,,,,CPO,False,3,0.0,0.0,,183113,,,,,5-1-h-i,,0,0,,-,1496 BOUL JACQUES-CARTIER,1496 BOUL JACQUES-CARTIER,The general public,Le grand public,Canada Post,Postes Canada,French,français,Mont-Joli,Mont-Joli,QC,QC,Key service,Un service-clé,MONT-JOLI SUCC BUREAU-CHEF,MONT-JOLI SUCC BUREAU-CHEF,Active,Actif,A local office or facility,Bureau local
109889,,,,,-,,-,,513.0,CPO-KEYSRVC-LCLPUB-Québec-QUEBEC,CPO,False,1,0.0,0.0,,188492,,,,,5-1-b,,0,0,,-,2288 BOUL VALCARTIER,2288 BOUL VALCARTIER,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Saint-Gabriel-De-Valcartier,Saint-Gabriel-De-Valcartier,QC,QC,Key service,Un service-clé,BP VALCARTIER-VILLAGE,BP VALCARTIER-VILLAGE,Active,Actif,A local office or facility,Bureau local
109890,,,,,-,,-,,,,CPO,False,1,0.0,0.0,,277711,,,,,22-a,,0,0,,-,188 MONTEE BEAUSOLEIL,188 MONTEE BEAUSOLEIL,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Lac Des Loups,Lac Des Loups,QC,QC,Key service,Un service-clé,BP LAC DES LOUPS,BP LAC DES LOUPS,Active,Actif,A local office or facility,Bureau local
109891,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,331678,,,,,5-1-c,,0,0,,-,4-562 KIPLING AVE,4-562 AV KIPLING,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Etobicoke,Etobicoke,ON,ON,Key service,Un service-clé,ETOBICOKE A RETAIL,ETOBICOKE A RETAIL,Active,Actif,A local office or facility,Bureau local
109892,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,1,0.0,0.0,,343617,,,,,5-1-c,,0,0,,-,G19-1500 AV ATWATER,AV G19-1500 ATWATER,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Montreal,Montréal,QC,QC,Key service,Un service-clé,PHARMAPRIX 0022,PHARMAPRIX 0022,Active,Actif,A local office or facility,Bureau local
109893,,,,,-,,-,,505.0,CPO-KEYSRVC-LCLPUB-Kitchener - Cambridge - Waterloo-KITCHENER,CPO,False,2,0.0,0.0,,104495,,,,,5-1-b,,0,0,,-,235 IRA NEEDLES BLVD,235 BOUL IRA NEEDLES,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Kitchener,Kitchener,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 1438,SHOPPERS DRUG MART 1438,Active,Actif,A local office or facility,Bureau local
109894,,,,,-,,-,,524.0,CPO-KEYSRVC-LCLPUB-Toronto-TORONTO,CPO,False,2,0.0,0.0,,104585,,,,,5-1-c,,0,0,,-,7777 KEELE ST UNIT 8,7777 RUE KEELE UNIT  8,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Concord,Concord,ON,ON,Key service,Un service-clé,CONCORD VARIETY,CONCORD VARIETY,Active,Actif,A local office or facility,Bureau local
109895,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,105354,,,,,5-1-c,,0,0,,-,4349 NOTRE DAME,4349 NOTRE DAME,The general public,Le grand public,Canada Post,Postes Canada,French,français,Laval,Laval,QC,QC,Key service,Un service-clé,UNIPRIX,UNIPRIX,Active,Actif,A local office or facility,Bureau local
109896,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,106341,,,,,5-1-h-i,,0,0,,-,1A NAHANNI MOUNTAINVIEW ST,1A RUE NAHANNI MOUNTAINVIEW,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,NAHANNI BUTTE,NAHANNI BUTTE,NT,NT,Key service,Un service-clé,NAHANNI BUTTE DENE BAND,NAHANNI BUTTE DENE BAND,Active,Actif,A local office or facility,Bureau local
109897,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,122122,,,,,5-1-h-i,,0,0,,-,580 E RIVERSIDE DR,580 PROMENADE RIVERSIDE EST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Perth-Andover,Perth-Andover,NB,NB,Key service,Un service-clé,PERTH-ANDOVER STN MAIN,PERTH-ANDOVER STN MAIN,Active,Actif,A local office or facility,Bureau local
109898,,,,,-,,-,,493.0,CPO-KEYSRVC-LCLPUB-Brantford-BRANDFORD,CPO,False,1,0.0,0.0,,131091,,,,,5-1-g,,0,0,,-,82 DALHOUSIE ST,82 RUE DALHOUSIE,The general public,Le grand public,Canada Post,Postes Canada,Bilingual,bilingue,Brantford,Brantford,ON,ON,Key service,Un service-clé,BRANTFORD STN MAIN,BRANTFORD STN MAIN,Active,Actif,A local office or facility,Bureau local
109899,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,005762,,,,,5-1-h-i,,0,0,,-,3 WINGS POINT RD,3 CH WINGS POINT,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Wings Point,Wings Point,NL,NL,Key service,Un service-clé,WINGS POINT PO,WINGS POINT PO,Active,Actif,A local office or facility,Bureau local
10990,,,,,-,,-,,,,CAP,False,1,0.0,0.0,,10990,867,1,634-5134,,9-a,,0,0,867634-5134,-,280 ALASKA HIGHWAY (HIGHWAY 1),280 ROUTE DE L'ALASKA (HIGHWAY 1),The general public,Le grand public,Parks Canada,Parcs Canada,Bilingual,bilingue,Haines Junction,Haines Junction,YT,YT,Non-key service,Un service non-clé,Kluane National Park and Reserve,Parc national et réserve de parc national Kluane,Active,Actif,A National Park - or service on land set aside as a national historic site,Un parc national - ou un service situé sur une terre érigée en lieu historique national
109900,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,007021,,,,,5-1-h-i,,0,0,,-,31 KAIPOKOK DRIVE,31 PROMENADE KAIPOKOK,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Postville,Postville,NL,NL,Key service,Un service-clé,POSTVILLE PO,POSTVILLE PO,Active,Actif,A local office or facility,Bureau local
109901,,,,,-,,-,,536.0,"CPO-KEYSRVC-LCLPUB-Kings, Subd. A-1207001",CPO,False,2,0.0,0.0,,044067,,,,,5-1-h-i,,955,22110,,-,1127 MAPLE ST,1127 RUE MAPLE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Waterville,Waterville,NS,NS,Key service,Un service-clé,WATERVILLE PO,WATERVILLE PO,Active,Actif,A local office or facility,Bureau local
109902,,,,,-,,-,,503.0,CPO-KEYSRVC-LCLPUB-Kelowna-KELOWNA,CPO,False,2,0.0,0.0,,100691,,,,,5-1-b,,0,0,,-,38 - 301 HWY 33 W,38 AUTOROUTE - 301 33 OUEST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Kelowna,Kelowna,BC,BC,Key service,Un service-clé,SHOPPERS DRUG MART 2217,SHOPPERS DRUG MART 2217,Active,Actif,A local office or facility,Bureau local
109903,,,,,-,,-,,529.0,CPO-KEYSRVC-LCLPUB-Winnipeg-WINNIPEG,CPO,False,2,0.0,0.0,,102148,,,,,5-1-b,,0,0,,-,710 ST ANNES RD,710 CH ST ANNES,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Winnipeg,Winnipeg,MB,MB,Key service,Un service-clé,SHOPPERS DRUG MART 2428,SHOPPERS DRUG MART 2428,Active,Actif,A local office or facility,Bureau local
109904,,,,,-,,-,,522.0,CPO-KEYSRVC-LCLPUB-Greater Sudbury / Grand Sudbury-SUDBURY,CPO,False,2,0.0,0.0,,104059,,,,,5-1-b,,0,0,,-,86 ELM ST,86 RUE ELM,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Sudbury,Sudbury,ON,ON,Key service,Un service-clé,SHOPPERS DRUG MART 1195,SHOPPERS DRUG MART 1195,Active,Actif,A local office or facility,Bureau local
109905,,,,,-,,-,,509.0,CPO-KEYSRVC-LCLPUB-Montréal-MONTREAL,CPO,False,3,0.0,0.0,,383937,,,,,5-1-c,,0,0,,-,6000 BOUL HENRI-BOURASSA EST,6000 BOUL HENRI-BOURASSA EST,The general public,Le grand public,Canada Post,Postes Canada,French,français,Montreal-Nord,Montréal-Nord,QC,QC,Key service,Un service-clé,PHARMAPRIX 1871,PHARMAPRIX 1871,Active,Actif,A local office or facility,Bureau local
109906,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,512958,,,,,5-1-h-i,,65,2840,,-,GD,DG,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Little Bullhead,Little Bullhead,MB,MB,Key service,Un service-clé,LITTLE BULLHEAD PO,LITTLE BULLHEAD PO,Active,Actif,A local office or facility,Bureau local
109907,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,513121,,,,,5-1-h-i,,0,0,,-,22 HAMPTON ST E,22 RUE HAMPTON EST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Macgregor,Macgregor,MB,MB,Key service,Un service-clé,MACGREGOR PO,MACGREGOR PO,Active,Actif,A local office or facility,Bureau local
109908,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,543233,,,,,5-1-h-i,,0,0,,-,811 DESMOND ST,811 RUE DESMOND,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Grenfell,Grenfell,SK,SK,Key service,Un service-clé,GRENFELL PO,GRENFELL PO,Active,Actif,A local office or facility,Bureau local
109909,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,545139,,,,,5-1-h-i,,0,0,,-,27 CENTRE ST,27 RUE CENTRE,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Marsden,Marsden,SK,SK,Key service,Un service-clé,MARSDEN PO,MARSDEN PO,Active,Actif,A local office or facility,Bureau local
109910,,,,,-,,-,,,,CPO,False,2,0.0,0.0,,572810,,,,,5-1-h-i,,5,245,,-,4911 - 50TH ST,4911 - 50TH ST,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Czar,Czar,AB,AB,Key service,Un service-clé,CZAR PO,CZAR PO,Active,Actif,A local office or facility,Bureau local
109911,,,,,-,,-,,515.0,CPO-KEYSRVC-LCLPUB-Regina-REGINA,CPO,False,2,0.0,0.0,,174556,,,,,5-1-b,,0,0,,-,2202 BROAD ST,2202 RUE BROAD,The general public,Le grand public,Canada Post,Postes Canada,English,anglais,Regina,Régina,SK,SK,Key service,Un service-clé,SHOPPERS DRUG MART 0422,SHOPPERS DRUG MART 0422,Active,Actif,A local office or facility,Bureau local
